S_No,Location,City,Zone_Type,DPCC_Day_Std_dB,DPCC_Night_Std_dB,Year,Month,Month_Name,Noise_Day_dB,Noise_Night_dB,Excess_Day_dB,Excess_Night_dB,Zone_Category
5,Daryaganj,Delhi,Commercial,65,55,2022,1,Jan,68.36,58.82,3.36,3.82,Moderate
5,Daryaganj,Delhi,Commercial,65,55,2022,2,Feb,68.66,58.87,3.66,3.87,Moderate
5,Daryaganj,Delhi,Commercial,65,55,2022,3,Mar,69.08,59.36,4.08,4.36,Moderate
5,Daryaganj,Delhi,Commercial,65,55,2022,4,Apr,69.34,59.81,4.34,4.81,Moderate
5,Daryaganj,Delhi,Commercial,65,55,2022,5,May,69.58,59.92,4.58,4.92,Moderate
5,Daryaganj,Delhi,Commercial,65,55,2022,6,Jun,70.25,60.08,5.25,5.08,High
5,Daryaganj,Delhi,Commercial,65,55,2022,7,Jul,69.81,59.67,4.81,4.67,Moderate
5,Daryaganj,Delhi,Commercial,65,55,2022,8,Aug,69.43,59.99,4.43,4.99,Moderate
5,Daryaganj,Delhi,Commercial,65,55,2022,9,Sep,68.48,59.44,3.48,4.44,Moderate
5,Daryaganj,Delhi,Commercial,65,55,2022,10,Oct,69.44,59.76,4.44,4.76,Moderate
5,Daryaganj,Delhi,Commercial,65,55,2022,11,Nov,69.09,59.38,4.09,4.38,Moderate
5,Daryaganj,Delhi,Commercial,65,55,2022,12,Dec,68.42,59.07,3.42,4.07,Moderate
5,Daryaganj,Delhi,Commercial,65,55,2023,1,Jan,69.39,59.65,4.39,4.65,Moderate
5,Daryaganj,Delhi,Commercial,65,55,2023,2,Feb,69.38,59.72,4.38,4.72,Moderate
5,Daryaganj,Delhi,Commercial,65,55,2023,3,Mar,69.78,60.11,4.78,5.11,High
5,Daryaganj,Delhi,Commercial,65,55,2023,4,Apr,70.4,60.32,5.4,5.32,High
5,Daryaganj,Delhi,Commercial,65,55,2023,5,May,70.67,61.02,5.67,6.02,High
5,Daryaganj,Delhi,Commercial,65,55,2023,6,Jun,71.02,60.73,6.02,5.73,High
5,Daryaganj,Delhi,Commercial,65,55,2023,7,Jul,70.7,60.42,5.7,5.42,High
5,Daryaganj,Delhi,Commercial,65,55,2023,8,Aug,69.59,60.1,4.59,5.1,High
5,Daryaganj,Delhi,Commercial,65,55,2023,9,Sep,69.43,60.13,4.43,5.13,High
5,Daryaganj,Delhi,Commercial,65,55,2023,10,Oct,70.1,60.74,5.1,5.74,High
5,Daryaganj,Delhi,Commercial,65,55,2023,11,Nov,69.88,60.06,4.88,5.06,High
5,Daryaganj,Delhi,Commercial,65,55,2023,12,Dec,69.41,59.26,4.41,4.26,Moderate
5,Daryaganj,Delhi,Commercial,65,55,2024,1,Jan,70.06,60.45,5.06,5.45,High
5,Daryaganj,Delhi,Commercial,65,55,2024,2,Feb,69.83,60.73,4.83,5.73,High
5,Daryaganj,Delhi,Commercial,65,55,2024,3,Mar,70.88,60.82,5.88,5.82,High
5,Daryaganj,Delhi,Commercial,65,55,2024,4,Apr,71.36,61.55,6.36,6.55,High
5,Daryaganj,Delhi,Commercial,65,55,2024,5,May,71.55,61.35,6.55,6.35,High
5,Daryaganj,Delhi,Commercial,65,55,2024,6,Jun,71.59,61.33,6.59,6.33,High
5,Daryaganj,Delhi,Commercial,65,55,2024,7,Jul,71.51,61.03,6.51,6.03,High
5,Daryaganj,Delhi,Commercial,65,55,2024,8,Aug,71.02,60.9,6.02,5.9,High
5,Daryaganj,Delhi,Commercial,65,55,2024,9,Sep,70.92,60.97,5.92,5.97,High
5,Daryaganj,Delhi,Commercial,65,55,2024,10,Oct,71.26,61.0,6.26,6.0,High
5,Daryaganj,Delhi,Commercial,65,55,2024,11,Nov,70.63,60.6,5.63,5.6,High
5,Daryaganj,Delhi,Commercial,65,55,2024,12,Dec,69.99,60.48,4.99,5.48,High
6,Karawal Nagar,Delhi,Commercial,65,55,2020,1,Jan,63.89,55.02,-1.11,0.02,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2020,2,Feb,64.12,55.67,-0.88,0.67,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2020,3,Mar,64.6,56.18,-0.4,1.18,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2020,4,Apr,64.71,55.75,-0.29,0.75,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2020,5,May,64.76,56.5,-0.24,1.5,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2020,6,Jun,65.56,56.39,0.56,1.39,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2020,7,Jul,65.07,55.87,0.07,0.87,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2020,8,Aug,65.31,55.93,0.31,0.93,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2020,9,Sep,64.53,55.95,-0.47,0.95,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2020,10,Oct,64.82,56.04,-0.18,1.04,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2020,11,Nov,64.2,55.79,-0.8,0.79,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2020,12,Dec,64.27,55.57,-0.73,0.57,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2021,1,Jan,66.1,56.5,1.1,1.5,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2021,2,Feb,65.65,56.77,0.65,1.77,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2021,3,Mar,66.51,57.42,1.51,2.42,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2021,4,Apr,66.48,57.71,1.48,2.71,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2021,5,May,67.16,57.51,2.16,2.51,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2021,6,Jun,67.15,57.47,2.15,2.47,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2021,7,Jul,67.21,57.51,2.21,2.51,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2021,8,Aug,66.38,57.04,1.38,2.04,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2021,9,Sep,66.42,57.53,1.42,2.53,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2021,10,Oct,66.64,57.1,1.64,2.1,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2021,11,Nov,66.34,57.05,1.34,2.05,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2021,12,Dec,65.13,56.69,0.13,1.69,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2022,1,Jan,67.04,57.94,2.04,2.94,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2022,2,Feb,67.76,58.23,2.76,3.23,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2022,3,Mar,67.83,58.18,2.83,3.18,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2022,4,Apr,68.94,58.61,3.94,3.61,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2022,5,May,68.6,58.8,3.6,3.8,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2022,6,Jun,68.85,58.97,3.85,3.97,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2022,7,Jul,68.26,58.59,3.26,3.59,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2022,8,Aug,68.09,58.39,3.09,3.39,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2022,9,Sep,67.72,58.42,2.72,3.42,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2022,10,Oct,68.04,58.9,3.04,3.9,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2022,11,Nov,67.14,58.52,2.14,3.52,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2022,12,Dec,67.51,57.49,2.51,2.49,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2023,1,Jan,67.81,58.33,2.81,3.33,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2023,2,Feb,67.75,58.44,2.75,3.44,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2023,3,Mar,68.42,59.35,3.42,4.35,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2023,4,Apr,69.33,59.45,4.33,4.45,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2023,5,May,69.58,59.17,4.58,4.17,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2023,6,Jun,69.47,59.7,4.47,4.7,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2023,7,Jul,68.89,59.44,3.89,4.44,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2023,8,Aug,68.84,59.03,3.84,4.03,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2023,9,Sep,68.88,59.09,3.88,4.09,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2023,10,Oct,68.81,59.43,3.81,4.43,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2023,11,Nov,68.33,59.02,3.33,4.02,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2023,12,Dec,68.15,58.44,3.15,3.44,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2024,1,Jan,68.88,58.85,3.88,3.85,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2024,2,Feb,69.23,59.26,4.23,4.26,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2024,3,Mar,69.47,59.91,4.47,4.91,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2024,4,Apr,69.82,59.62,4.82,4.62,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2024,5,May,69.91,60.22,4.91,5.22,High
6,Karawal Nagar,Delhi,Commercial,65,55,2024,6,Jun,70.18,60.65,5.18,5.65,High
6,Karawal Nagar,Delhi,Commercial,65,55,2024,7,Jul,69.58,60.34,4.58,5.34,High
6,Karawal Nagar,Delhi,Commercial,65,55,2024,8,Aug,69.85,59.78,4.85,4.78,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2024,9,Sep,69.46,59.78,4.46,4.78,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2024,10,Oct,69.79,60.12,4.79,5.12,High
6,Karawal Nagar,Delhi,Commercial,65,55,2024,11,Nov,69.53,59.63,4.53,4.63,Moderate
6,Karawal Nagar,Delhi,Commercial,65,55,2024,12,Dec,68.81,59.19,3.81,4.19,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2020,1,Jan,62.38,53.86,-2.62,-1.14,Low
7,Sarita Vihar,Delhi,Commercial,65,55,2020,2,Feb,62.16,54.55,-2.84,-0.45,Low
7,Sarita Vihar,Delhi,Commercial,65,55,2020,3,Mar,63.14,54.76,-1.86,-0.24,Low
7,Sarita Vihar,Delhi,Commercial,65,55,2020,4,Apr,63.5,55.07,-1.5,0.07,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2020,5,May,63.67,55.04,-1.33,0.04,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2020,6,Jun,64.05,55.2,-0.95,0.2,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2020,7,Jul,63.7,54.76,-1.3,-0.24,Low
7,Sarita Vihar,Delhi,Commercial,65,55,2020,8,Aug,63.56,54.99,-1.44,-0.01,Low
7,Sarita Vihar,Delhi,Commercial,65,55,2020,9,Sep,63.16,55.0,-1.84,0.0,Low
7,Sarita Vihar,Delhi,Commercial,65,55,2020,10,Oct,63.72,55.2,-1.28,0.2,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2020,11,Nov,62.54,54.44,-2.46,-0.56,Low
7,Sarita Vihar,Delhi,Commercial,65,55,2020,12,Dec,62.24,54.31,-2.76,-0.69,Low
7,Sarita Vihar,Delhi,Commercial,65,55,2021,1,Jan,64.43,55.45,-0.57,0.45,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2021,2,Feb,64.55,55.65,-0.45,0.65,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2021,3,Mar,64.95,55.92,-0.05,0.92,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2021,4,Apr,65.27,56.13,0.27,1.13,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2021,5,May,65.56,56.81,0.56,1.81,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2021,6,Jun,65.76,57.33,0.76,2.33,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2021,7,Jul,65.72,56.54,0.72,1.54,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2021,8,Aug,65.09,56.44,0.09,1.44,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2021,9,Sep,64.96,56.22,-0.04,1.22,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2021,10,Oct,65.94,56.38,0.94,1.38,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2021,11,Nov,65.29,55.96,0.29,0.96,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2021,12,Dec,64.39,56.05,-0.61,1.05,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2022,1,Jan,65.54,57.16,0.54,2.16,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2022,2,Feb,66.08,56.89,1.08,1.89,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2022,3,Mar,66.66,57.59,1.66,2.59,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2022,4,Apr,67.06,57.29,2.06,2.29,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2022,5,May,67.02,57.75,2.02,2.75,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2022,6,Jun,67.38,58.12,2.38,3.12,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2022,7,Jul,67.04,57.43,2.04,2.43,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2022,8,Aug,66.8,57.62,1.8,2.62,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2022,9,Sep,66.64,57.62,1.64,2.62,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2022,10,Oct,66.91,57.69,1.91,2.69,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2022,11,Nov,66.38,56.97,1.38,1.97,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2022,12,Dec,65.91,56.94,0.91,1.94,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2023,1,Jan,66.57,57.14,1.57,2.14,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2023,2,Feb,66.43,57.81,1.43,2.81,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2023,3,Mar,67.29,58.14,2.29,3.14,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2023,4,Apr,67.71,58.21,2.71,3.21,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2023,5,May,68.23,58.3,3.23,3.3,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2023,6,Jun,68.22,58.51,3.22,3.51,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2023,7,Jul,67.69,58.24,2.69,3.24,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2023,8,Aug,67.56,58.0,2.56,3.0,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2023,9,Sep,67.61,57.82,2.61,2.82,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2023,10,Oct,67.45,58.11,2.45,3.11,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2023,11,Nov,67.56,57.94,2.56,2.94,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2023,12,Dec,66.86,57.2,1.86,2.2,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2024,1,Jan,67.47,58.28,2.47,3.28,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2024,2,Feb,67.62,58.51,2.62,3.51,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2024,3,Mar,68.07,58.98,3.07,3.98,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2024,4,Apr,69.17,58.83,4.17,3.83,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2024,5,May,68.79,59.39,3.79,4.39,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2024,6,Jun,69.49,59.2,4.49,4.2,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2024,7,Jul,68.59,58.94,3.59,3.94,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2024,8,Aug,68.06,58.62,3.06,3.62,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2024,9,Sep,67.95,58.55,2.95,3.55,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2024,10,Oct,68.39,58.95,3.39,3.95,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2024,11,Nov,68.49,58.4,3.49,3.4,Moderate
7,Sarita Vihar,Delhi,Commercial,65,55,2024,12,Dec,67.75,58.16,2.75,3.16,Moderate
8,Rohini,Delhi,Commercial,65,55,2020,1,Jan,64.09,55.73,-0.91,0.73,Moderate
8,Rohini,Delhi,Commercial,65,55,2020,2,Feb,64.02,55.88,-0.98,0.88,Moderate
8,Rohini,Delhi,Commercial,65,55,2020,3,Mar,64.94,56.3,-0.06,1.3,Moderate
8,Rohini,Delhi,Commercial,65,55,2020,4,Apr,65.37,56.89,0.37,1.89,Moderate
8,Rohini,Delhi,Commercial,65,55,2020,5,May,65.44,56.49,0.44,1.49,Moderate
8,Rohini,Delhi,Commercial,65,55,2020,6,Jun,65.64,56.69,0.64,1.69,Moderate
8,Rohini,Delhi,Commercial,65,55,2020,7,Jul,65.24,56.74,0.24,1.74,Moderate
8,Rohini,Delhi,Commercial,65,55,2020,8,Aug,65.46,56.19,0.46,1.19,Moderate
8,Rohini,Delhi,Commercial,65,55,2020,9,Sep,64.69,56.29,-0.31,1.29,Moderate
8,Rohini,Delhi,Commercial,65,55,2020,10,Oct,64.96,56.53,-0.04,1.53,Moderate
8,Rohini,Delhi,Commercial,65,55,2020,11,Nov,64.85,55.8,-0.15,0.8,Moderate
8,Rohini,Delhi,Commercial,65,55,2020,12,Dec,64.59,56.06,-0.41,1.06,Moderate
8,Rohini,Delhi,Commercial,65,55,2021,1,Jan,65.95,56.92,0.95,1.92,Moderate
8,Rohini,Delhi,Commercial,65,55,2021,2,Feb,66.37,57.27,1.37,2.27,Moderate
8,Rohini,Delhi,Commercial,65,55,2021,3,Mar,67.06,58.0,2.06,3.0,Moderate
8,Rohini,Delhi,Commercial,65,55,2021,4,Apr,67.26,57.64,2.26,2.64,Moderate
8,Rohini,Delhi,Commercial,65,55,2021,5,May,67.26,57.85,2.26,2.85,Moderate
8,Rohini,Delhi,Commercial,65,55,2021,6,Jun,67.79,58.56,2.79,3.56,Moderate
8,Rohini,Delhi,Commercial,65,55,2021,7,Jul,67.27,57.94,2.27,2.94,Moderate
8,Rohini,Delhi,Commercial,65,55,2021,8,Aug,67.1,57.94,2.1,2.94,Moderate
8,Rohini,Delhi,Commercial,65,55,2021,9,Sep,67.53,57.49,2.53,2.49,Moderate
8,Rohini,Delhi,Commercial,65,55,2021,10,Oct,66.98,58.01,1.98,3.01,Moderate
8,Rohini,Delhi,Commercial,65,55,2021,11,Nov,66.97,57.87,1.97,2.87,Moderate
8,Rohini,Delhi,Commercial,65,55,2021,12,Dec,66.35,57.03,1.35,2.03,Moderate
8,Rohini,Delhi,Commercial,65,55,2022,1,Jan,67.65,58.42,2.65,3.42,Moderate
8,Rohini,Delhi,Commercial,65,55,2022,2,Feb,67.91,58.5,2.91,3.5,Moderate
8,Rohini,Delhi,Commercial,65,55,2022,3,Mar,68.57,59.03,3.57,4.03,Moderate
8,Rohini,Delhi,Commercial,65,55,2022,4,Apr,69.05,59.13,4.05,4.13,Moderate
8,Rohini,Delhi,Commercial,65,55,2022,5,May,68.96,59.23,3.96,4.23,Moderate
8,Rohini,Delhi,Commercial,65,55,2022,6,Jun,69.5,59.24,4.5,4.24,Moderate
8,Rohini,Delhi,Commercial,65,55,2022,7,Jul,68.89,59.02,3.89,4.02,Moderate
8,Rohini,Delhi,Commercial,65,55,2022,8,Aug,68.51,59.16,3.51,4.16,Moderate
8,Rohini,Delhi,Commercial,65,55,2022,9,Sep,68.35,58.81,3.35,3.81,Moderate
8,Rohini,Delhi,Commercial,65,55,2022,10,Oct,68.16,59.15,3.16,4.15,Moderate
8,Rohini,Delhi,Commercial,65,55,2022,11,Nov,68.36,59.13,3.36,4.13,Moderate
8,Rohini,Delhi,Commercial,65,55,2022,12,Dec,67.52,58.34,2.52,3.34,Moderate
8,Rohini,Delhi,Commercial,65,55,2023,1,Jan,68.36,59.12,3.36,4.12,Moderate
8,Rohini,Delhi,Commercial,65,55,2023,2,Feb,68.48,59.06,3.48,4.06,Moderate
8,Rohini,Delhi,Commercial,65,55,2023,3,Mar,69.25,59.44,4.25,4.44,Moderate
8,Rohini,Delhi,Commercial,65,55,2023,4,Apr,69.39,59.64,4.39,4.64,Moderate
8,Rohini,Delhi,Commercial,65,55,2023,5,May,70.07,59.59,5.07,4.59,High
8,Rohini,Delhi,Commercial,65,55,2023,6,Jun,70.03,59.86,5.03,4.86,High
8,Rohini,Delhi,Commercial,65,55,2023,7,Jul,69.9,59.4,4.9,4.4,Moderate
8,Rohini,Delhi,Commercial,65,55,2023,8,Aug,69.16,59.58,4.16,4.58,Moderate
8,Rohini,Delhi,Commercial,65,55,2023,9,Sep,69.49,59.39,4.49,4.39,Moderate
8,Rohini,Delhi,Commercial,65,55,2023,10,Oct,69.16,59.98,4.16,4.98,Moderate
8,Rohini,Delhi,Commercial,65,55,2023,11,Nov,68.64,58.86,3.64,3.86,Moderate
8,Rohini,Delhi,Commercial,65,55,2023,12,Dec,68.51,58.8,3.51,3.8,Moderate
8,Rohini,Delhi,Commercial,65,55,2024,1,Jan,68.94,59.64,3.94,4.64,Moderate
8,Rohini,Delhi,Commercial,65,55,2024,2,Feb,69.46,59.59,4.46,4.59,Moderate
8,Rohini,Delhi,Commercial,65,55,2024,3,Mar,69.68,60.27,4.68,5.27,High
8,Rohini,Delhi,Commercial,65,55,2024,4,Apr,70.56,60.28,5.56,5.28,High
8,Rohini,Delhi,Commercial,65,55,2024,5,May,71.16,60.29,6.16,5.29,High
8,Rohini,Delhi,Commercial,65,55,2024,6,Jun,70.52,60.56,5.52,5.56,High
8,Rohini,Delhi,Commercial,65,55,2024,7,Jul,70.49,60.45,5.49,5.45,High
8,Rohini,Delhi,Commercial,65,55,2024,8,Aug,70.14,60.27,5.14,5.27,High
8,Rohini,Delhi,Commercial,65,55,2024,9,Sep,69.69,60.39,4.69,5.39,High
8,Rohini,Delhi,Commercial,65,55,2024,10,Oct,70.18,60.52,5.18,5.52,High
8,Rohini,Delhi,Commercial,65,55,2024,11,Nov,69.99,60.09,4.99,5.09,High
8,Rohini,Delhi,Commercial,65,55,2024,12,Dec,69.44,59.69,4.44,4.69,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2020,1,Jan,62.86,54.27,-2.14,-0.73,Low
9,Mangol Puri,Delhi,Commercial,65,55,2020,2,Feb,62.95,54.34,-2.05,-0.66,Low
9,Mangol Puri,Delhi,Commercial,65,55,2020,3,Mar,63.48,54.89,-1.52,-0.11,Low
9,Mangol Puri,Delhi,Commercial,65,55,2020,4,Apr,63.73,55.16,-1.27,0.16,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2020,5,May,64.19,54.71,-0.81,-0.29,Low
9,Mangol Puri,Delhi,Commercial,65,55,2020,6,Jun,64.43,55.06,-0.57,0.06,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2020,7,Jul,64.21,54.77,-0.79,-0.23,Low
9,Mangol Puri,Delhi,Commercial,65,55,2020,8,Aug,63.59,54.32,-1.41,-0.68,Low
9,Mangol Puri,Delhi,Commercial,65,55,2020,9,Sep,63.39,54.12,-1.61,-0.88,Low
9,Mangol Puri,Delhi,Commercial,65,55,2020,10,Oct,63.3,54.95,-1.7,-0.05,Low
9,Mangol Puri,Delhi,Commercial,65,55,2020,11,Nov,63.6,54.59,-1.4,-0.41,Low
9,Mangol Puri,Delhi,Commercial,65,55,2020,12,Dec,62.56,54.09,-2.44,-0.91,Low
9,Mangol Puri,Delhi,Commercial,65,55,2021,1,Jan,64.7,55.17,-0.3,0.17,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2021,2,Feb,65.28,55.78,0.28,0.78,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2021,3,Mar,65.44,56.01,0.44,1.01,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2021,4,Apr,65.95,55.79,0.95,0.79,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2021,5,May,66.14,56.26,1.14,1.26,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2021,6,Jun,66.15,56.54,1.15,1.54,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2021,7,Jul,66.45,56.43,1.45,1.43,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2021,8,Aug,65.56,56.21,0.56,1.21,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2021,9,Sep,65.85,56.18,0.85,1.18,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2021,10,Oct,65.71,56.07,0.71,1.07,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2021,11,Nov,65.57,55.98,0.57,0.98,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2021,12,Dec,65.02,55.63,0.02,0.63,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2022,1,Jan,66.36,56.49,1.36,1.49,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2022,2,Feb,66.63,56.84,1.63,1.84,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2022,3,Mar,67.42,57.06,2.42,2.06,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2022,4,Apr,67.73,57.44,2.73,2.44,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2022,5,May,67.44,57.5,2.44,2.5,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2022,6,Jun,67.72,57.88,2.72,2.88,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2022,7,Jul,67.53,57.39,2.53,2.39,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2022,8,Aug,67.09,57.73,2.09,2.73,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2022,9,Sep,67.33,57.29,2.33,2.29,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2022,10,Oct,67.11,57.42,2.11,2.42,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2022,11,Nov,66.95,56.9,1.95,1.9,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2022,12,Dec,66.14,56.37,1.14,1.37,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2023,1,Jan,67.0,57.33,2.0,2.33,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2023,2,Feb,66.98,57.71,1.98,2.71,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2023,3,Mar,67.39,57.51,2.39,2.51,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2023,4,Apr,68.16,58.21,3.16,3.21,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2023,5,May,68.82,58.11,3.82,3.11,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2023,6,Jun,68.87,58.39,3.87,3.39,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2023,7,Jul,68.16,58.28,3.16,3.28,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2023,8,Aug,68.06,57.58,3.06,2.58,Moderate
9,Mangol Puri,Delhi,Commercial,65,55,2023,9,Sep,68.07,58.08,3.07,3.08,Moderate
